,type,gender,speaker,vowel,repetition,F0,F1,F2,F3,z0,z1,z2,z3,vowelChoice,vowelProb,typeChoice,typeProb
167,m,m,9,TRAP,2,145,582,1775,2375,1.3167695961995247,5.6082454760031455,12.21103078982597,14.15829296424452,DRESS,0.7145823503332387,m,0.9956183480679188
168,m,m,9,STRUT,1,145,626,1125,2200,1.3167695961995247,5.959969064191802,9.246742301458672,13.648365384615385,STRUT,0.980545369279117,m,0.9997827871771284
169,m,m,9,STRUT,2,160,641,1120,2225,1.4933962264150942,6.077154940407536,9.219090909090909,13.723823178016726,STRUT,0.7965371521153977,m,0.9972643911183189
170,m,m,9,PALM,1,144,708,1054,2420,1.3049049429657793,6.584497751124437,8.845494359654944,14.28283105022831,PALM,0.7480675665513897,w,0.5173134688565756
171,m,m,9,PALM,2,150,705,1050,2375,1.3759241706161136,6.56232645403377,8.822325581395349,14.15829296424452,PALM,0.6046214171481545,m,0.7250524825465933
172,m,m,9,THOUGHT,1,146,614,848,2200,1.3286229819563151,5.865236985236986,7.566467236467235,13.648365384615385,THOUGHT,0.9544121893500522,m,0.9902766661019371
173,m,m,9,THOUGHT,2,143,600,860,2175,1.2930290061816452,5.753593749999999,7.646099290780142,13.57199516324063,THOUGHT,0.9897260755061069,m,0.9986715893461858
174,m,m,9,FOOT,1,167,500,1000,2325,1.5749694405265633,4.9191869918699185,8.527432432432432,14.016849474912485,FOOT,0.9946344225065251,m,0.996368385019855
175,m,m,9,FOOT,2,167,500,1000,2325,1.5749694405265633,4.9191869918699185,8.527432432432432,14.016849474912485,FOOT,0.9946344225065251,m,0.996368385019855
176,m,m,9,GOOSE,1,167,334,1150,2200,1.5749694405265633,3.373461203138622,9.383665594855305,13.648365384615385,GOOSE,0.9865585050289876,m,0.9998929805798882
177,m,m,9,GOOSE,2,183,312,1020,2300,1.7594213719085394,3.1516549295774645,8.646577181208054,13.944882629107981,GOOSE,0.9995624524366582,m,0.9980684539186023
178,m,m,9,NURSE,1,157,518,1305,1570,1.4582711384034008,5.074350282485875,10.185788667687595,11.393994334277622,NURSE,1.0,m,0.9966466746634837
179,m,m,9,NURSE,2,157,504,1210,1510,1.4582711384034008,4.953863636363636,9.703470031545741,11.136599423631123,NURSE,1.0,m,0.9992588564889942
180,m,m,10,FLEECE,1,129,260,2260,2820,1.1255720440402106,2.60990990990991,13.827962085308057,15.286778242677824,FLEECE,0.9998817632651695,m,0.9999982725047012
181,m,m,10,FLEECE,2,125,250,2200,2825,1.0773141486810551,2.502805429864253,13.648365384615385,15.29826541274817,FLEECE,0.9998944550167636,m,0.9999989958544364
182,m,m,10,KIT,1,146,400,2040,2500,1.3286229819563151,4.014067796610169,13.143099999999999,14.498026905829596,KIT,0.7584137341019203,m,0.9995009491566624
183,m,m,10,KIT,2,144,389,2000,2425,1.3049049429657793,3.909799914857386,13.01040404040404,14.296510832383124,KIT,0.9702929568950642,m,0.9988884023684491
184,m,m,10,DRESS,1,126,500,1870,2500,1.089395973154362,4.9191869918699185,12.560000000000002,14.498026905829596,DRESS,0.9569295538561506,m,0.991250663179211
185,m,m,10,DRESS,2,125,500,1775,2450,1.0773141486810551,4.9191869918699185,12.21103078982597,14.364444444444445,DRESS,0.9775784494345272,m,0.9933459878106776
186,m,m,10,TRAP,1,110,660,1650,2500,0.8946859903381643,6.223664122137404,11.72387811634349,14.498026905829596,TRAP,0.998034813442648,m,0.999558878155782
187,m,m,10,TRAP,2,120,624,1700,2475,1.0167307692307692,5.944241486068112,11.92273224043716,14.431612175873731,TRAP,0.8936658466255268,m,0.9993857400791653
188,m,m,10,STRUT,1,122,650,1220,2550,1.0409990393852064,6.146819923371647,9.755597484276729,14.628647450110865,STRUT,0.9877972279403737,m,0.9939983032693651
189,m,m,10,STRUT,2,120,672,1260,2500,1.0167307692307692,6.3151063829787235,9.960869565217392,14.498026905829596,STRUT,0.9739379008082809,m,0.9882680098604003
190,m,m,10,PALM,1,114,750,1080,2680,0.9436451301832209,6.889741697416974,8.994605263157895,14.955086206896551,PALM,0.9854241228772957,m,0.9371029354320575
191,m,m,10,PALM,2,114,777,1026,2625,0.9436451301832209,7.081023017902813,8.6820093770931,14.819236641221375,PALM,0.9939987737582563,m,0.7417086704293835
192,m,m,10,THOUGHT,1,115,580,800,2650,0.9558554216867468,5.591968503937007,7.241014492753622,14.881388286334058,THOUGHT,0.9997847844002515,m,0.9693111537162271
193,m,m,10,THOUGHT,2,117,585,819,2625,0.980240731824747,5.632612966601178,7.3711838790931985,14.819236641221375,THOUGHT,0.9992779589041927,m,0.9369557084611929
194,m,m,10,FOOT,1,140,480,950,2500,1.2573333333333332,4.744098360655737,8.222405498281786,14.498026905829596,FOOT,0.8721478843993274,m,0.6577462896444883
195,m,m,10,FOOT,2,127,461,993,2350,1.1014662194537612,4.57508467575382,8.485350491026075,14.087981438515083,FOOT,0.9882174185478909,m,0.987305661811527
196,m,m,10,GOOSE,1,140,280,950,2300,1.2573333333333332,2.82125,8.222405498281786,13.944882629107981,GOOSE,0.9999924442603183,m,0.9999807763405884
197,m,m,10,GOOSE,2,133,266,920,2300,1.1736454849498328,2.6737106918238993,8.034305555555555,13.944882629107981,GOOSE,0.9999978956610167,m,0.9999948447158015
198,m,m,10,NURSE,1,128,500,1340,1700,1.1135249042145592,4.9191869918699185,10.356484848484847,11.92273224043716,NURSE,0.9999999999860023,m,0.9583629792347513
199,m,m,10,NURSE,2,133,532,1275,1600,1.1736454849498328,5.193483146067416,10.036537867078826,11.51943820224719,NURSE,0.9999999999999982,m,0.9994025426008795
200,m,m,11,FLEECE,1,146,248,2225,3100,1.3286229819563151,2.4812681159420293,13.723823178016726,15.895098814229248,FLEECE,0.9999560076000927,m,0.9985492944681397
201,m,m,11,FLEECE,2,140,238,2175,3075,1.2573333333333332,2.372993630573249,13.57199516324063,15.843535253227406,FLEECE,0.9999837914201025,m,0.9995756031219795
202,m,m,11,KIT,1,150,405,1925,2550,1.3759241706161136,4.061141649048626,12.754234234234234,14.628647450110865,KIT,0.9624714137765085,m,0.997805110637046
203,m,m,11,KIT,2,138,416,1940,2600,1.2334795042898,4.164006734006733,12.806256410256411,14.75640350877193,KIT,0.958434872984449,m,0.9983981317588976
204,m,m,11,DRESS,1,147,588,1790,2500,1.3404651162790695,5.656923076923076,12.267306666666666,14.498026905829596,DRESS,0.9035985756377385,m,0.9971299065737451
205,m,m,11,DRESS,2,133,586,1725,2650,1.1736454849498328,5.640722702278083,12.020135685210311,14.881388286334058,TRAP,0.6716882160719864,m,0.9896215903424446
206,m,m,11,TRAP,1,145,725,1700,2425,1.3167695961995247,6.709199255121042,11.92273224043716,14.296510832383124,TRAP,0.995313137772388,m,0.995322926543942
207,m,m,11,TRAP,2,127,710,1650,2220,1.1014662194537612,6.599250936329588,11.72387811634349,13.708803827751197,TRAP,0.9869495355712036,m,0.9893621761101576
208,m,m,11,STRUT,1,136,586,1078,2300,1.2095801526717556,5.640722702278083,8.983225806451612,13.944882629107981,STRUT,0.8316572943141419,m,0.9862666331791821
209,m,m,11,STRUT,2,136,627,1038,2360,1.2095801526717556,5.967823734054889,8.75244829886591,14.116203703703704,STRUT,0.639373813136053,m,0.9960247396649878
210,m,m,11,PALM,1,145,725,1046,2325,1.3167695961995247,6.709199255121042,8.799095143047237,14.016849474912485,PALM,0.976040482275826,m,0.976717356081954
211,m,m,11,PALM,2,131,746,1018,2300,1.1496317551410808,6.861079083518107,8.634734721289457,13.944882629107981,PALM,0.9660090515648709,m,0.9877231946250935
212,m,m,11,THOUGHT,1,140,560,840,2500,1.2573333333333332,5.427777777777777,7.512999999999999,14.498026905829596,THOUGHT,0.9794036669461816,m,0.8096172658347053
213,m,m,11,THOUGHT,2,140,560,924,2350,1.2573333333333332,5.427777777777777,8.059611650485438,14.087981438515083,THOUGHT,0.9912216341347498,m,0.9901686822032374
214,m,m,11,FOOT,1,150,495,1080,2275,1.3759241706161136,4.875682281059062,8.994605263157895,13.872066115702479,FOOT,0.9822087912855039,m,0.9888474406109827
215,m,m,11,FOOT,2,143,430,1030,2275,1.2930290061816452,4.293556485355648,8.705551839464883,13.872066115702479,FOOT,0.9265101611454188,m,0.7891635633432407
216,m,m,11,GOOSE,1,162,290,760,2300,1.5167577756833175,2.9255111111111107,6.961029411764705,13.944882629107981,GOOSE,0.9987388920192476,m,0.9744464686855385
217,m,m,11,GOOSE,2,157,315,850,2025,1.4582711384034008,3.182153846153846,7.579786476868327,13.093651191969887,GOOSE,0.9977549607152777,m,0.9999999953162981
218,m,m,11,NURSE,1,150,511,1561,1876,1.3759241706161136,5.014277620396601,11.355944333996023,12.581459854014598,NURSE,0.9999996116873529,m,0.694178983571854
219,m,m,11,NURSE,2,138,530,1450,1887,1.2334795042898,5.176546184738955,10.870146627565981,12.620629061606447,NURSE,0.9999936901053263,m,0.9509421942462402
220,m,m,12,FLEECE,1,110,220,2410,3000,0.8946859903381643,2.175596330275229,14.255377574370709,15.685725806451613,FLEECE,0.9999147273150376,m,0.9968476001537594
221,m,m,12,FLEECE,2,125,240,2440,3280,1.0773141486810551,2.3947272727272724,14.337363636363635,16.2518320610687,FLEECE,0.9999997165831251,m,0.9411152594881317
222,m,m,12,KIT,1,120,450,1880,2450,1.0167307692307692,4.476016597510373,12.595729166666665,14.364444444444445,KIT,0.8432581452409967,m,0.9920233729094247
223,m,m,12,KIT,2,118,380,1930,2420,0.9924157844080848,3.8237606837606837,12.771619537275065,14.28283105022831,KIT,0.9358634092304013,m,0.9995057890063881
224,m,m,12,DRESS,1,115,560,1650,2300,0.9558554216867468,5.427777777777777,11.72387811634349,13.944882629107981,DRESS,0.9933476459174868,m,0.9991864679595075
225,m,m,12,DRESS,2,123,560,1720,2300,1.0531156985117616,5.427777777777777,12.000760869565216,13.944882629107981,DRESS,0.9903565613853434,m,0.9971109605629733
226,m,m,12,TRAP,1,110,680,1720,2330,0.8946859903381643,6.37560606060606,12.000760869565216,14.031142191142191,TRAP,0.9982050811986871,m,0.999175812931524
227,m,m,12,TRAP,2,133,630,1680,2280,1.1736454849498328,5.991351351351351,11.843846153846153,13.886698113207547,TRAP,0.8842279215340303,m,0.998924263823789
228,m,m,12,STRUT,1,110,560,1430,2250,0.8946859903381643,5.427777777777777,10.779233038348082,13.798384798099764,STRUT,0.9961825965729656,m,0.999899119158669
229,m,m,12,STRUT,2,120,560,1390,2240,1.0167307692307692,5.427777777777777,10.594149253731343,13.768666666666666,STRUT,0.9989777440097588,m,0.9999301565753137
230,m,m,12,PALM,1,108,800,1330,2260,0.8701353965183751,7.241014492753622,10.308085106382979,13.827962085308057,PALM,0.9587670590515924,m,0.9655274793109432
231,m,m,12,PALM,2,110,740,1240,2280,0.8946859903381643,6.817925925925925,9.858875000000001,13.886698113207547,PALM,0.9681378307014245,m,0.920886868868185
232,m,m,12,THOUGHT,1,120,600,920,2080,1.0167307692307692,5.753593749999999,8.034305555555555,13.273168316831683,THOUGHT,0.8644933632710906,m,0.9999100525242716
233,m,m,12,THOUGHT,2,133,580,910,2000,1.1736454849498328,5.591968503937007,7.970731707317072,13.01040404040404,THOUGHT,0.9996384435012737,m,0.9999999168878111
234,m,m,12,FOOT,1,130,400,1200,2210,1.1376076555023922,4.014067796610169,9.651012658227849,13.678657074340528,FOOT,0.9352094695044711,m,0.9995085590867285
235,m,m,12,FOOT,2,110,420,1230,2230,0.8946859903381643,4.201176470588234,9.807398119122256,13.738806682577566,FOOT,0.985398890223799,m,0.997256738048314
236,m,m,12,GOOSE,1,122,300,900,2130,1.0409990393852064,3.0288495575221237,7.906713286713287,13.432176039119804,GOOSE,0.9980715760823158,m,0.9999972527716923
237,m,m,12,GOOSE,2,123,260,1010,2240,1.0531156985117616,2.60990990990991,8.587205387205387,13.768666666666666,GOOSE,0.9999493677907464,m,0.9999663404300019
238,m,m,12,NURSE,1,125,400,1450,1650,1.0773141486810551,4.014067796610169,10.870146627565981,11.72387811634349,NURSE,0.9999999999999716,m,0.9864283740078101
239,m,m,12,NURSE,2,128,360,1410,1640,1.1135249042145592,3.630172413793103,10.687240356083088,11.683444444444444,NURSE,0.9999999999999828,m,0.9991586854037243
240,m,m,13,FLEECE,1,142,290,2290,2600,1.2811417697431018,2.9255111111111107,13.915858823529412,14.75640350877193,FLEECE,0.6908940418057474,m,0.999999786806431
241,m,m,13,FLEECE,2,135,260,2290,2700,1.197613365155131,2.60990990990991,13.915858823529412,15.003690987124465,FLEECE,0.9973880775744743,m,0.9999999979715346
242,m,m,13,KIT,1,132,390,1950,2550,1.161644359464627,3.91931914893617,12.84071611253197,14.628647450110865,KIT,0.9685989834559053,m,0.999339796253352
243,m,m,13,KIT,2,135,400,1900,2450,1.197613365155131,4.014067796610169,12.666632124352331,14.364444444444445,KIT,0.9549215439942151,m,0.9992571102148824
244,m,m,13,DRESS,1,124,490,1740,2500,1.0652207293666027,4.832,12.077945945945947,14.498026905829596,DRESS,0.941872688411988,m,0.9980245950585672
245,m,m,13,DRESS,2,125,500,1780,2430,1.0773141486810551,4.9191869918699185,12.229839572192514,14.310159453302962,DRESS,0.9592480563870601,m,0.9735678422295172
246,m,m,13,TRAP,1,125,660,1630,2500,1.0773141486810551,6.223664122137404,11.642785515320334,14.498026905829596,TRAP,0.9978781480609097,m,0.9992480091552998
247,m,m,13,TRAP,2,132,670,1630,2380,1.161644359464627,6.299923954372623,11.642785515320334,14.172258064516129,TRAP,0.9968064538426292,m,0.9975215207176343
248,m,m,13,STRUT,1,140,600,1220,2530,1.2573333333333332,5.753593749999999,9.755597484276729,14.576748329621381,STRUT,0.9037210408943935,m,0.906697645317334
249,m,m,13,STRUT,2,125,600,1210,2430,1.0773141486810551,5.753593749999999,9.703470031545741,14.310159453302962,STRUT,0.9886864559068258,m,0.9935475928136708
250,m,m,13,PALM,1,125,680,1120,2630,1.0773141486810551,6.37560606060606,9.219090909090909,14.831721132897602,PALM,0.7350523463875631,m,0.9086001363111135
251,m,m,13,PALM,2,128,670,1100,2700,1.1135249042145592,6.299923954372623,9.107581699346406,15.003690987124465,PALM,0.5112491639935238,m,0.9295586589596451
252,m,m,13,THOUGHT,1,127,510,720,2450,1.1014662194537612,5.005668016194331,6.672686567164178,14.364444444444445,THOUGHT,0.9997685616556088,m,0.998719787330317
253,m,m,13,THOUGHT,2,120,480,710,2540,1.0167307692307692,4.744098360655737,6.599250936329588,14.602755555555555,THOUGHT,0.9996904219394438,m,0.9989438778744251
254,m,m,13,FOOT,1,133,380,910,2350,1.1736454849498328,3.8237606837606837,7.970731707317072,14.087981438515083,FOOT,0.8099354611837272,m,0.9942400100541786
255,m,m,13,FOOT,2,140,440,1030,2400,1.2573333333333332,4.385166666666667,8.705551839464883,14.227798165137616,FOOT,0.9136232379151611,m,0.8913236663566145
256,m,m,13,GOOSE,1,127,350,720,2750,1.1014662194537612,3.532121212121212,6.672686567164178,15.123397027600848,GOOSE,0.9824756596950104,w,0.9996165040783609
257,m,m,13,GOOSE,2,140,380,740,2880,1.2573333333333332,3.8237606837606837,6.817925925925925,15.423057851239669,GOOSE,0.9991948594446689,w,0.9984129268513806
258,m,m,13,NURSE,1,128,430,1370,1610,1.1135249042145592,4.293556485355648,10.49993993993994,11.56078431372549,NURSE,0.9999999999999999,m,0.9960752933778237
259,m,m,13,NURSE,2,135,440,1360,1600,1.197613365155131,4.385166666666667,10.452409638554217,11.51943820224719,NURSE,1.0,m,0.9954451511147062
260,m,m,14,FLEECE,1,114,228,2350,2860,0.9436451301832209,2.2637294332723954,14.087981438515083,15.378008298755185,FLEECE,0.999996442786032,m,0.9999920835319962
261,m,m,14,FLEECE,2,118,220,2350,2920,0.9924157844080848,2.175596330275229,14.087981438515083,15.51204918032787,FLEECE,0.9999986085225437,m,0.99996982280895
262,m,m,14,KIT,1,110,407,2070,2500,0.8946859903381643,4.07991550485847,13.240893300248139,14.498026905829596,DRESS,0.5981197527595082,m,0.9994505434759535
263,m,m,14,KIT,2,112,420,1900,2450,0.919189189189189,4.201176470588234,12.666632124352331,14.364444444444445,KIT,0.9585154136141056,m,0.9985674306590081
264,m,m,14,DRESS,1,106,445,2020,2420,0.8455372700871249,4.43068607068607,13.077085427135678,14.28283105022831,KIT,0.9566938624177087,m,0.9901463637000599
265,m,m,14,DRESS,2,115,470,2020,2500,0.9558554216867468,4.6554732510288055,13.077085427135678,14.498026905829596,DRESS,0.5565922412034161,m,0.8616844485300762
266,m,m,14,TRAP,1,103,721,1680,2400,0.8085506543868153,6.679999999999999,11.843846153846153,14.227798165137616,TRAP,0.9945057624620699,m,0.9945347643177848
267,m,m,14,TRAP,2,109,750,1710,2440,0.8824166263895601,6.889741697416974,11.961852861035425,14.337363636363635,TRAP,0.9974525679562625,m,0.9974142429338272
268,m,m,14,STRUT,1,104,552,1122,2500,0.8208914728682168,5.361369426751592,9.230162232316678,14.498026905829596,STRUT,0.8391011455523893,m,0.8654938187609792
269,m,m,14,STRUT,2,115,580,1150,2600,0.9558554216867468,5.591968503937007,9.383665594855305,14.75640350877193,STRUT,0.5995610790768487,m,0.6184913947681197
270,m,m,14,PALM,1,98,686,1078,2570,0.7466666666666666,6.42074074074074,8.983225806451612,14.680088300220751,STRUT,0.7579447872864389,m,0.9774464323878915
271,m,m,14,PALM,2,103,700,1050,2680,0.8085506543868153,6.525263157894736,8.822325581395349,14.955086206896551,PALM,0.759169038917783,m,0.9762585393076944
272,m,m,14,THOUGHT,1,102,560,665,2620,0.7961978661493696,5.427777777777777,6.261866666666666,14.806724890829694,THOUGHT,0.9999460071854263,m,0.852315482571488
273,m,m,14,THOUGHT,2,106,550,650,2700,0.8455372700871249,5.344701195219123,6.146819923371647,15.003690987124465,THOUGHT,0.9999519850201996,m,0.9686270731699975
274,m,m,14,FOOT,1,112,448,980,2370,0.919189189189189,4.4579069767441855,8.406666666666666,14.144295612009238,FOOT,0.9830327003170253,m,0.9853706316811973
275,m,m,14,FOOT,2,104,410,940,2370,0.8208914728682168,4.10801687763713,8.160137931034482,14.144295612009238,FOOT,0.8297741209118468,m,0.935280048680244
276,m,m,14,GOOSE,1,116,232,696,2200,0.9680539499036607,2.3075547445255467,6.495512048192771,13.648365384615385,GOOSE,0.9999990429822162,m,0.9999999196470399
277,m,m,14,GOOSE,2,117,222,665,2080,0.980240731824747,2.197690192483959,6.261866666666666,13.273168316831683,GOOSE,0.9999999667871275,m,0.9999999999851877
278,m,m,14,NURSE,1,120,432,1300,1400,1.0167307692307692,4.311939799331103,10.161104294478529,10.640833333333333,NURSE,1.0,w,0.9474364232223157
279,m,m,14,NURSE,2,111,420,1300,1570,0.906943505552873,4.201176470588234,10.161104294478529,11.393994334277622,NURSE,1.0,m,0.8849350953035044
280,m,m,15,FLEECE,1,121,230,2100,2850,1.02887073522345,2.285662100456621,13.337241379310345,15.355343035343036,FLEECE,0.9999804353515995,m,0.9999994617247724
281,m,m,15,FLEECE,2,118,240,2000,2980,0.9924157844080848,2.3947272727272724,13.01040404040404,15.642834008097163,FLEECE,0.9999832114635222,m,0.9997865233729408
282,m,m,15,KIT,1,130,365,1900,2340,1.1376076555023922,3.678881720430107,12.666632124352331,14.059627906976743,NURSE,0.5897366680429383,w,0.5888988668204853
283,m,m,15,KIT,2,119,300,2040,2560,1.0045791245791247,3.0288495575221237,13.143099999999999,14.654424778761062,KIT,0.9409662315259903,m,0.999999648983876
284,m,m,15,DRESS,1,112,440,1980,2310,0.919189189189189,4.385166666666667,12.943045685279186,13.973770491803277,KIT,0.589351986840151,m,0.8869009303718448
285,m,m,15,DRESS,2,120,410,2050,2500,1.0167307692307692,4.10801687763713,13.175860349127182,14.498026905829596,KIT,0.9966326105560254,m,0.9993097387340242
286,m,m,15,TRAP,1,133,620,1710,2110,1.1736454849498328,5.912713178294573,11.961852861035425,13.369041769041768,NURSE,0.5128465717786564,m,0.5182397985954235
287,m,m,15,TRAP,2,124,660,1800,2150,1.0652207293666027,6.223664122137404,12.304574468085109,13.494695863746959,TRAP,0.9956891957432001,m,0.9977018447974069
288,m,m,15,STRUT,1,120,660,1000,2380,1.0167307692307692,6.223664122137404,8.527432432432432,14.172258064516129,PALM,0.7269418863477776,m,0.9851124040053009
289,m,m,15,STRUT,2,110,660,960,2450,0.8946859903381643,6.223664122137404,8.284246575342467,14.364444444444445,PALM,0.670776940774918,m,0.9692215958894691
290,m,m,15,PALM,1,122,600,830,2250,1.0409990393852064,5.753593749999999,7.445734767025089,13.798384798099764,THOUGHT,0.9983073540826936,m,0.9856761903482274
